20	1	2	2	1	2	2	1	2	1	1	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	3	1	4	1	4	1	2	1	2	1	2	1	1	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	1	2	1	4	1	2	1	2	3	2	2	3	1	2	1	2	1	2	1	2	2	4	1	2	1	2	1	2	1	3	1	4	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	4	1	2	1	2	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	2	2	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	1	2	1	1	2	1	4	2	3	1	2	1	2	1	2	1	2
21	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	3	1	2	1	2	1	1	1	2	1	3	1	4	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	4	1	2	1	2	3	3	2	4	1	2	1	2	1	2	1	2	2	5	1	2	1	2	1	2	1	3	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	4	1	2	1	0	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	3	1	2	1	2	1	2	1	2	2	1	2	2	1	2	1	3	2	2	1	2	1	2	1	2	1	2
22	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	3	1	2	1	2	1	1	1	3	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	2	4	1	2	1	2	3	0	1	4	1	2	1	2	1	2	1	2	1	5	1	2	1	2	1	2	2	3	2	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	0	0	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	2	2	1	4	1	2	1	3	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	4	1	3	1	2	1	2	1	2	1	2
23	1	1	2	1	2	1	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	1	1	3	1	2	1	2	1	4	1	2	1	2	1	2	1	1	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	4	1	2	1	2	3	3	1	4	1	2	1	2	1	2	1	2	2	4	1	2	1	2	1	2	1	3	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	4	1	2	0	0	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	2	2	1	4	1	2	1	2	1	2	1	2	1	2	1	2	2	1	1	1	1	2	2	4	1	3	1	2	1	2	1	2	1	2
24	1	0	2	1	1	0	1	2	1	2	1	1	1	2	2	3	1	2	1	2	1	0	1	3	1	3	1	4	1	4	1	2	1	2	1	2	1	0	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	4	1	2	1	2	3	0	1	4	1	2	1	2	1	2	1	2	1	5	1	2	1	2	1	2	2	3	2	4	1	0	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	0	5	1	2	1	0	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	0	2	1	4	1	2	1	2	1	2	1	2	1	2	1	2	0	1	2	2	1	2	1	3	2	2	1	2	1	2	1	2	1	2
25	1	1	2	1	2	1	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	1	1	3	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	4	1	2	1	2	3	0	2	4	1	2	1	2	1	2	1	2	2	5	1	2	1	2	1	2	1	3	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	2	5	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	3	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
26	1	2	2	2	2	1	1	2	1	1	1	2	1	2	2	3	1	2	1	2	1	2	1	3	1	3	1	5	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	1	2	3	1	2	1	1	2	3	1	2	1	2	3	2	1	4	1	2	1	2	1	1	1	2	1	5	1	2	1	2	1	2	1	5	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	5	1	2	1	3	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	2	3	1	2	1	1	1	2	1	2	1	1
27	1	2	2	2	2	1	1	2	1	2	1	2	1	2	0	3	1	2	1	2	1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	4	1	2	1	2	3	2	2	3	1	2	1	2	1	2	1	2	2	4	1	1	1	1	1	2	0	0	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
28	1	2	2	2	2	1	1	2	1	1	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	3	1	2	1	2	3	2	2	4	1	2	1	2	1	2	1	2	2	4	1	1	1	1	1	2	1	4	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	2	2	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
29	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	3	1	4	1	4	1	2	1	2	1	2	1	1	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	1	2	2	4	1	2	1	2	3	2	2	3	1	2	1	2	1	2	1	2	2	4	1	2	1	2	1	2	1	3	1	4	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	2	2	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	2	2	1	4	1	2	1	3	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
30	1	2	1	2	1	1	1	2	1	2	1	2	1	2	0	3	1	2	1	2	1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	3	1	2	1	2	3	2	2	4	1	2	1	2	1	2	1	2	2	4	1	1	1	1	1	2	2	4	2	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
31	1	2	1	2	0	1	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	3	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	0	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	2	4	1	2	1	2	3	2	1	3	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	2	3	2	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	0	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	2	0	1	2	1	2	1	3	0	2	1	2	1	2	1	2	1	2
32	1	2	2	2	2	1	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	4	1	2	1	2	3	2	2	3	1	2	1	2	1	2	1	2	2	4	1	1	1	1	1	2	1	4	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	2	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
33	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	2	4	1	2	1	2	3	0	1	4	1	2	1	2	1	2	1	2	2	5	1	2	1	2	1	2	1	3	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	2	2	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	3	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
34	1	2	1	2	1	1	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	2	3	1	2	1	2	3	2	2	4	1	2	1	2	1	2	1	2	2	4	1	1	1	2	1	2	1	3	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	1	4	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	1	1	1	1	1	2	1	2	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	1	2	2	1	2	1	3	2	2	1	2	1	2	1	2	1	2
35	1	2	2	2	2	1	1	2	1	1	1	2	1	2	0	3	1	2	1	2	1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	2	3	1	2	1	2	3	2	1	4	1	2	1	2	1	2	1	2	1	4	1	1	1	1	1	2	2	4	2	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	2	2	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	1	2	2	1	2	1	3	2	2	1	2	1	2	1	2	1	2
36	1	2	1	1	1	2	1	2	1	1	1	2	1	2	0	3	1	2	1	2	1	1	1	3	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	1	2	2	4	1	2	1	2	3	0	1	4	1	2	1	2	1	2	1	2	1	5	1	2	1	2	1	2	2	3	2	4	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	1	2	1	2	1	1	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	4	1	2	1	3	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
37	1	2	2	2	2	1	1	2	1	1	1	2	1	2	0	3	1	2	1	2	1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	4	1	2	1	2	3	2	2	3	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	3	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	1	1	1	2	1	2	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	2	1	1	2	1	2	1	3	2	2	1	2	1	2	1	2	1	2
38	1	2	2	1	1	2	1	2	1	1	1	2	1	2	2	4	1	2	1	2	1	2	1	2	1	3	1	4	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2	1	1	2	3	1	2	1	1	2	4	1	2	1	2	3	3	2	4	1	2	1	2	1	2	1	2	2	5	1	2	1	2	1	2	1	5	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	2	3	2	2	1	4	1	2	1	2	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
39	1	2	2	2	2	1	1	2	1	1	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	1	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	3	1	2	1	2	3	2	2	4	1	2	1	2	1	2	1	2	2	3	1	2	1	2	1	2	1	3	1	4	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	4	1	2	2	4	1	2	1	2	1	2	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	3	1	2	1	2	1	2	1	2	1	2
40	1	2	2	2	2	1	1	2	1	1	1	2	1	2	2	3	1	2	1	2	1	2	1	3	1	3	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	1	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	2	2	4	1	2	1	2	3	2	1	3	1	2	1	2	1	2	1	2	1	3	1	2	1	1	1	2	1	4	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	3	1	2	1	3	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2	2	2	2	1	2	1	2	1	2	1	2	1	2	1	2	1	2	1	1	2	2	1	2	1	3	2	2	1	2	1	2	1	2	1	2
